feedback_id,rating,feedback_text,feedback_category,sentiment,feedback_date
1345587,3,Very disappointed with the quality.,Delivery,Negative,30-12-23
9585407,5,Highly recommended!,Customer Service,Positive,29-05-24
2004729,5,Will definitely order again.,App Experience,Positive,28-10-24
5997297,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,13-08-23
4634192,1,The order was incorrect.,Delivery,Negative,08-08-23
5584340,3,Customer service was not helpful.,Product Quality,Negative,21-04-23
1839372,3,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,17-06-23
6305813,5,Very happy with the service!,Product Quality,Positive,26-10-24
3025053,4,The product met my expectations.,App Experience,Neutral,17-04-24
8970528,3,"Average experience, could improve.",App Experience,Neutral,21-11-23
4748669,3,Taste was not as expected.,App Experience,Negative,11-03-24
9304849,3,The product met my expectations.,Product Quality,Neutral,20-08-23
6525511,5,Will definitely order again.,Delivery,Positive,08-12-23
6348419,4,"Delivery was fine, but the product could be better.",Product Quality,Neutral,20-04-24
4523320,3,"Average experience, could improve.",App Experience,Neutral,16-07-24
8562940,5,Good selection of products.,Product Quality,Positive,22-05-24
3797948,1,The packaging was poor.,App Experience,Negative,09-02-24
2228327,5,Very fresh and well-packaged.,App Experience,Positive,23-06-23
3185741,3,Product was damaged during delivery.,Customer Service,Negative,22-09-23
6342987,3,The product met my expectations.,Product Quality,Neutral,11-03-24
3152074,4,"It was okay, nothing special.",App Experience,Neutral,10-10-23
9977924,4,"Average experience, could improve.",Customer Service,Neutral,17-10-24
384929,2,Product was damaged during delivery.,App Experience,Negative,13-01-24
8067240,4,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,27-08-24
502705,4,Very fresh and well-packaged.,App Experience,Positive,10-07-23
5955616,4,Highly recommended!,App Experience,Positive,31-03-24
4707258,2,Product was damaged during delivery.,Delivery,Negative,10-09-24
3275204,3,Product was damaged during delivery.,Delivery,Negative,17-04-23
3930670,4,The product met my expectations.,App Experience,Neutral,21-06-23
9081467,3,The product met my expectations.,Product Quality,Neutral,12-08-24
8349357,3,The product met my expectations.,App Experience,Neutral,07-12-23
8085505,3,The product met my expectations.,App Experience,Neutral,07-07-23
5010654,2,Customer service was not helpful.,App Experience,Negative,31-05-24
2696681,5,Highly recommended!,Product Quality,Positive,07-06-23
4096289,3,Items were missing from my order.,Customer Service,Negative,02-04-24
5929487,4,"Delivery was fine, but the product could be better.",Delivery,Neutral,20-05-23
4930305,4,Great prices and fast delivery!,Customer Service,Positive,15-10-24
3153160,4,"Excellent quality, will buy again!",App Experience,Positive,25-07-24
4889229,3,The product met my expectations.,Product Quality,Neutral,04-05-23
2002715,3,Taste was not as expected.,App Experience,Negative,18-06-23
7379581,5,Highly recommended!,App Experience,Positive,16-09-24
4314327,2,The packaging was poor.,Customer Service,Negative,18-04-24
2369256,1,Customer service was not helpful.,App Experience,Negative,15-09-23
5188558,1,I had a bad experience.,Product Quality,Negative,22-04-23
1271185,4,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,21-12-23
3914485,4,The product met my expectations.,Customer Service,Neutral,12-12-23
9471210,4,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,07-01-24
2743823,4,Customer service was very helpful.,Customer Service,Positive,12-05-24
5003269,4,The product met my expectations.,Customer Service,Neutral,24-05-23
3274280,1,Product was damaged during delivery.,Delivery,Negative,16-09-23
7736053,4,Very happy with the service!,Product Quality,Positive,10-04-23
4647007,4,Good selection of products.,Delivery,Positive,14-02-24
1722620,2,Taste was not as expected.,Customer Service,Negative,06-01-24
426019,5,Very fresh and well-packaged.,Delivery,Positive,19-06-23
8634012,3,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,23-04-23
6180564,4,The product met my expectations.,Product Quality,Neutral,05-12-23
656135,5,Very fresh and well-packaged.,Product Quality,Positive,27-10-23
9873588,3,Delivery was late and I was unhappy.,Product Quality,Negative,20-08-24
1962583,4,"Average experience, could improve.",Delivery,Neutral,31-01-24
770300,2,Delivery was late and I was unhappy.,Customer Service,Negative,06-07-24
7360651,4,Very fresh and well-packaged.,App Experience,Positive,30-03-24
3458028,2,Very disappointed with the quality.,Customer Service,Negative,21-07-24
518878,4,The product met my expectations.,App Experience,Neutral,24-08-24
7800038,1,Not worth the price I paid.,Delivery,Negative,13-02-24
8232663,2,Items were missing from my order.,App Experience,Negative,21-01-24
3569673,1,The order was incorrect.,Delivery,Negative,10-03-24
3522911,4,Very fresh and well-packaged.,Delivery,Positive,15-07-24
4552421,5,Customer service was very helpful.,App Experience,Positive,20-10-23
3829031,5,"Excellent quality, will buy again!",Product Quality,Positive,23-03-23
4125665,1,The order was incorrect.,Customer Service,Negative,07-08-23
5647020,3,"It was okay, nothing special.",Delivery,Neutral,08-05-23
3799517,5,"Excellent quality, will buy again!",Product Quality,Positive,03-11-23
5056957,1,Very disappointed with the quality.,Product Quality,Negative,10-01-24
4241626,2,The packaging was poor.,Customer Service,Negative,21-08-23
3796945,1,Product was damaged during delivery.,Product Quality,Negative,14-06-23
1420079,4,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,28-03-23
516028,4,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,03-05-23
2172693,2,Items were missing from my order.,App Experience,Negative,17-11-23
9087201,2,Very disappointed with the quality.,App Experience,Negative,16-06-23
1610547,3,"Delivery was fine, but the product could be better.",App Experience,Neutral,11-09-24
4548300,4,"It was okay, nothing special.",App Experience,Neutral,08-08-23
8233641,3,"Average experience, could improve.",Delivery,Neutral,06-12-23
2716119,4,Good selection of products.,App Experience,Positive,07-06-24
3144849,4,"Average experience, could improve.",App Experience,Neutral,05-11-23
9462518,4,"Overall good experience, thank you!",Product Quality,Positive,23-05-24
7868447,4,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,03-12-23
3141053,2,Taste was not as expected.,Customer Service,Negative,03-12-23
619265,3,The product met my expectations.,Product Quality,Neutral,28-09-23
4863296,4,Customer service was very helpful.,Customer Service,Positive,28-11-23
4582675,1,Items were missing from my order.,App Experience,Negative,21-12-23
252254,5,Very fresh and well-packaged.,App Experience,Positive,27-12-23
9314635,3,Customer service was not helpful.,Customer Service,Negative,19-06-24
7807519,4,"It was okay, nothing special.",Product Quality,Neutral,22-10-23
3731630,4,"Average experience, could improve.",Customer Service,Neutral,22-07-23
2184545,3,The product met my expectations.,Product Quality,Neutral,25-03-24
4813092,1,Delivery was late and I was unhappy.,App Experience,Negative,03-08-23
2595784,1,Customer service was not helpful.,Customer Service,Negative,07-05-23
2785226,1,Not worth the price I paid.,Delivery,Negative,08-04-23
6952073,1,Customer service was not helpful.,Product Quality,Negative,28-10-23
9351987,1,Items were missing from my order.,App Experience,Negative,29-10-23
4471732,3,The product met my expectations.,Product Quality,Neutral,18-09-23
171231,4,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,11-11-23
5478195,4,Will definitely order again.,Customer Service,Positive,23-02-24
4758791,1,I had a bad experience.,App Experience,Negative,08-09-23
1250410,3,Items were missing from my order.,Customer Service,Negative,15-10-23
6039931,4,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,15-10-24
747049,3,"It was okay, nothing special.",Customer Service,Neutral,14-09-24
5541809,3,Taste was not as expected.,Delivery,Negative,21-10-24
9527175,3,The product met my expectations.,App Experience,Neutral,10-07-24
875533,4,Great prices and fast delivery!,Customer Service,Positive,13-11-23
2218595,3,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,13-06-24
85893,4,Very fresh and well-packaged.,Customer Service,Positive,02-07-24
1605327,4,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,31-07-23
9601373,1,I had a bad experience.,Delivery,Negative,12-10-23
1724433,4,The product met my expectations.,Customer Service,Neutral,19-04-24
812703,4,"Delivery was fine, but the product could be better.",Product Quality,Neutral,26-01-24
5640225,5,"Excellent quality, will buy again!",Delivery,Positive,24-03-23
7431157,3,Product was damaged during delivery.,Product Quality,Negative,19-05-23
9816353,1,Not worth the price I paid.,Customer Service,Negative,31-08-23
9879755,4,"It was okay, nothing special.",Product Quality,Neutral,16-10-24
8038970,5,Highly recommended!,Product Quality,Positive,31-03-23
8436677,5,Good selection of products.,Product Quality,Positive,30-01-24
9132203,4,"It was okay, nothing special.",Delivery,Neutral,30-05-24
4442028,1,Not worth the price I paid.,Customer Service,Negative,14-12-23
5883139,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,28-12-23
4018208,4,Very happy with the service!,Delivery,Positive,29-06-24
5662443,5,Customer service was very helpful.,Product Quality,Positive,29-10-24
4265813,3,Items were missing from my order.,Delivery,Negative,12-02-24
350130,2,Customer service was not helpful.,Product Quality,Negative,06-03-24
2085986,5,Highly recommended!,Product Quality,Positive,25-09-24
1780287,3,"It was okay, nothing special.",Delivery,Neutral,14-01-24
5074144,1,I had a bad experience.,Delivery,Negative,30-07-23
2954467,4,"Excellent quality, will buy again!",Product Quality,Positive,01-06-24
2432399,3,The product met my expectations.,Customer Service,Neutral,12-07-24
1500148,3,"Delivery was fine, but the product could be better.",Delivery,Neutral,11-04-23
6796204,3,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,14-03-24
4518949,4,"Average experience, could improve.",Product Quality,Neutral,31-08-23
9494172,4,Highly recommended!,Customer Service,Positive,09-06-23
5855840,2,The order was incorrect.,Product Quality,Negative,25-10-24
2100276,3,"Delivery was fine, but the product could be better.",Product Quality,Neutral,13-10-24
2264744,5,Very happy with the service!,Delivery,Positive,16-07-24
626555,4,Customer service was very helpful.,Customer Service,Positive,03-01-24
1298854,3,"It was okay, nothing special.",App Experience,Neutral,03-02-24
6374645,2,Items were missing from my order.,Delivery,Negative,10-01-24
7138661,3,Very disappointed with the quality.,Customer Service,Negative,24-02-24
5165145,4,"Delivery was fine, but the product could be better.",Customer Service,Neutral,24-11-23
9659750,5,"Excellent quality, will buy again!",Customer Service,Positive,22-08-23
7151341,2,I had a bad experience.,Product Quality,Negative,05-08-23
57096,5,Items were in perfect condition.,Customer Service,Positive,17-08-24
8681426,5,Items were in perfect condition.,Product Quality,Positive,14-07-24
3046907,4,Great prices and fast delivery!,App Experience,Positive,23-02-24
871527,4,"It was okay, nothing special.",App Experience,Neutral,17-12-23
8346681,4,Very happy with the service!,Delivery,Positive,08-12-23
153218,4,Will definitely order again.,App Experience,Positive,24-06-23
1727402,2,Taste was not as expected.,Product Quality,Negative,19-04-24
6790063,1,Very disappointed with the quality.,Product Quality,Negative,30-09-24
8412265,4,"Average experience, could improve.",Customer Service,Neutral,28-09-24
7134266,4,Customer service was very helpful.,App Experience,Positive,17-10-23
2060823,3,"It was okay, nothing special.",Product Quality,Neutral,11-02-24
6353852,4,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,29-10-23
2664759,2,Delivery was late and I was unhappy.,Delivery,Negative,16-06-24
7946531,4,Good selection of products.,Customer Service,Positive,29-11-23
1570551,2,The order was incorrect.,Customer Service,Negative,28-09-24
1250175,4,"Average experience, could improve.",Product Quality,Neutral,07-07-23
5761409,2,Very disappointed with the quality.,App Experience,Negative,18-12-23
819181,4,Will definitely order again.,App Experience,Positive,31-08-24
